country,year,Number_of_suicides_per_100K,gdp_per_capita,country_code,latitude,longitude
Saint Lucia,1998,73.27,5407,LC,13.909444,-60.978893
Saint Lucia,1999,67.96,5590,LC,13.909444,-60.978893
Saint Lucia,2000,170.56,5557,LC,13.909444,-60.978893
Saint Lucia,2001,59.08,5195,LC,13.909444,-60.978893
Saint Lucia,2002,123.17,5155,LC,13.909444,-60.978893
Saint Lucia,2003,79.97,5599,LC,13.909444,-60.978893
Saint Lucia,2004,66.17,5989,LC,13.909444,-60.978893
Saint Lucia,2005,24.82,6292,LC,13.909444,-60.978893
Saint Lucia,2006,17.83,7391,LC,13.909444,-60.978893
Saint Lucia,2009,82.32,7902,LC,13.909444,-60.978893
Saint Lucia,2010,30.31,8557,LC,13.909444,-60.978893
Saint Lucia,2011,53.32,8826,LC,13.909444,-60.978893
Saint Lucia,2012,80.97,8764,LC,13.909444,-60.978893
Saint Lucia,2013,97.26,9041,LC,13.909444,-60.978893
Saint Lucia,2014,63.12,9372,LC,13.909444,-60.978893
Saint Vincent and the Grenadines,1985,32.79,1622,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,1990,72.06,2553,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,1995,85.41,3293,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,1996,64.05,3450,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,1997,30.02,3613,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,1998,194.42,3874,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,1999,65.8,4041,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2000,44.11,4087,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2001,137.56,4418,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2002,186.78,4723,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2003,50.91,4902,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2004,46.46,5286,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2005,57.25,5556,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2006,107.47,6142,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2007,102.39,6539,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2008,32.63,6966,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2009,11.18,6754,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2010,54.83,6809,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2011,46.98,6759,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2012,62.69,6918,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2014,80.78,7203,VC,12.984305,-61.287228
Saint Vincent and the Grenadines,2015,28.08,7496,VC,12.984305,-61.287228
San Marino,1999,64.35,48255,SM,43.94236,12.457777
San Marino,2000,47.26,43435,SM,43.94236,12.457777
San Marino,2005,34.01,69301,SM,43.94236,12.457777
Serbia,1998,119.56,2547,RS,44.016521,21.005859
Serbia,1999,235.62,2570,RS,44.016521,21.005859
Serbia,2000,161.17,915,RS,44.016521,21.005859
Serbia,2001,196.09,1718,RS,44.016521,21.005859
Serbia,2002,212.58,2258,RS,44.016521,21.005859
Serbia,2003,204.8,2979,RS,44.016521,21.005859
Serbia,2004,137.24,3508,RS,44.016521,21.005859
Serbia,2005,205.78,3719,RS,44.016521,21.005859
Serbia,2006,209.96,4353,RS,44.016521,21.005859
Serbia,2007,103.95,5748,RS,44.016521,21.005859
Serbia,2008,179.35,7049,RS,44.016521,21.005859
Serbia,2009,129.68,6116,RS,44.016521,21.005859
Serbia,2010,123.56,5682,RS,44.016521,21.005859
Serbia,2011,162.77,6734,RS,44.016521,21.005859
Serbia,2012,183.23,5933,RS,44.016521,21.005859
Serbia,2013,163.2,6662,RS,44.016521,21.005859
Serbia,2014,146.74,6500,RS,44.016521,21.005859
Serbia,2015,99.95,5492,RS,44.016521,21.005859
Serbia,2018,4.654424053,7252.401858,RS,44.016521,21.005859
Serbia,2019,10.03565754,7417.203649,RS,44.016521,21.005859
Serbia,2020,4.957149644,7720.510572,RS,44.016521,21.005859
Seychelles,1985,117.22,2947,SC,-4.679574,55.491977
Seychelles,1986,23.26,3621,SC,-4.679574,55.491977
Seychelles,1987,60.72,4276,SC,-4.679574,55.491977
Seychelles,2001,67.34,8257,SC,-4.679574,55.491977
Seychelles,2002,154.12,9070,SC,-4.679574,55.491977
Seychelles,2003,72.85,9001,SC,-4.679574,55.491977
Seychelles,2004,63.27,10526,SC,-4.679574,55.491977
Seychelles,2005,71.5,11361,SC,-4.679574,55.491977
Seychelles,2006,275.75,12442,SC,-4.679574,55.491977
Seychelles,2007,134.68,12554,SC,-4.679574,55.491977
Seychelles,2008,39.07,11667,SC,-4.679574,55.491977
Seychelles,2009,43.81,10157,SC,-4.679574,55.491977
Seychelles,2010,51.99,11563,SC,-4.679574,55.491977
Seychelles,2011,51.34,13204,SC,-4.679574,55.491977
Seychelles,2012,33.5,13044,SC,-4.679574,55.491977
Seychelles,2013,131.4,16090,SC,-4.679574,55.491977
Seychelles,2014,36.19,16018,SC,-4.679574,55.491977
Seychelles,2015,64.46,16005,SC,-4.679574,55.491977
Seychelles,2017,5.216865082,15945.26493,SC,-4.679574,55.491977
Seychelles,2019,7.170294495,16213.48076,SC,-4.679574,55.491977
Singapore,1985,144.39,8142,SG,1.352083,103.819836
Singapore,1986,128.63,7805,SG,1.352083,103.819836
Singapore,1987,112.84,8679,SG,1.352083,103.819836
Singapore,1988,135.89,10586,SG,1.352083,103.819836
Singapore,1989,162.06,12514,SG,1.352083,103.819836
Singapore,1990,141.45,14393,SG,1.352083,103.819836
Singapore,1991,106.18,17768,SG,1.352083,103.819836
Singapore,1992,92.37,20029,SG,1.352083,103.819836
Singapore,1993,83.7,22835,SG,1.352083,103.819836
Singapore,1994,111.98,27202,SG,1.352083,103.819836
Singapore,1995,111.76,31783,SG,1.352083,103.819836
Singapore,1996,115.37,34148,SG,1.352083,103.819836
Singapore,1997,66.19,34779,SG,1.352083,103.819836
Singapore,1998,102.13,29150,SG,1.352083,103.819836
Singapore,1999,51.82,28789,SG,1.352083,103.819836
Singapore,2000,77.92,31446,SG,1.352083,103.819836
Singapore,2001,60.73,28774,SG,1.352083,103.819836
Singapore,2002,66.56,29048,SG,1.352083,103.819836
Singapore,2003,102.09,30067,SG,1.352083,103.819836
Singapore,2004,55.84,34799,SG,1.352083,103.819836
Singapore,2005,65.86,38122,SG,1.352083,103.819836
Singapore,2006,77.53,43318,SG,1.352083,103.819836
Singapore,2007,57.22,53098,SG,1.352083,103.819836
Singapore,2008,64.78,55735,SG,1.352083,103.819836
Singapore,2009,48.89,54413,SG,1.352083,103.819836
Singapore,2010,57.92,66099,SG,1.352083,103.819836
Singapore,2011,46.66,76638,SG,1.352083,103.819836
Singapore,2012,49.46,80040,SG,1.352083,103.819836
Singapore,2013,39.84,83151,SG,1.352083,103.819836
Singapore,2014,45.42,84442,SG,1.352083,103.819836
Singapore,2015,44.99,81766,SG,1.352083,103.819836
Singapore,2017,3.064722848,61176.45636,SG,1.352083,103.819836
Singapore,2018,3.440523981,66679.04649,SG,1.352083,103.819836
Singapore,2019,3.366313269,65640.70795,SG,1.352083,103.819836
Singapore,2020,3.886871293,59797.75218,SG,1.352083,103.819836
Slovakia,1992,157.93,3143,SK,48.669026,19.699024
Slovakia,1993,31.12,3334,SK,48.669026,19.699024
Slovakia,1994,159.81,4036,SK,48.669026,19.699024
Slovakia,1995,169.89,5141,SK,48.669026,19.699024
Slovakia,1996,149.94,5529,SK,48.669026,19.699024
Slovakia,1997,138.18,5468,SK,48.669026,19.699024
Slovakia,1998,122.09,5871,SK,48.669026,19.699024
Slovakia,1999,80.02,5966,SK,48.669026,19.699024
Slovakia,2000,150.16,5696,SK,48.669026,19.699024
Slovakia,2001,114.92,6020,SK,48.669026,19.699024
Slovakia,2002,115.72,6869,SK,48.669026,19.699024
Slovakia,2003,130.61,9138,SK,48.669026,19.699024
Slovakia,2004,23.17,11177,SK,48.669026,19.699024
Slovakia,2005,76.63,12229,SK,48.669026,19.699024
Slovakia,2008,116.49,19530,SK,48.669026,19.699024
Slovakia,2009,127.55,17299,SK,48.669026,19.699024
Slovakia,2010,124.52,17387,SK,48.669026,19.699024
Slovakia,2012,13.17,18256,SK,48.669026,19.699024
Slovakia,2013,127.41,19226,SK,48.669026,19.699024
Slovakia,2014,98.62,19679,SK,48.669026,19.699024
Slovakia,2017,685.1678414,17494.72879,SK,48.669026,19.699024
Slovakia,2018,826.5069079,19380.51351,SK,48.669026,19.699024
Slovakia,2019,742.645645,19303.54566,SK,48.669026,19.699024
Slovenia,1995,81.56,11291,SI,46.151241,14.995463
Slovenia,1996,172.38,11346,SI,46.151241,14.995463
Slovenia,1997,268.86,11014,SI,46.151241,14.995463
Slovenia,1998,268.76,11767,SI,46.151241,14.995463
Slovenia,1999,130.58,12041,SI,46.151241,14.995463
Slovenia,2000,301.7,10783,SI,46.151241,14.995463
Slovenia,2001,233.57,10979,SI,46.151241,14.995463
Slovenia,2002,292.61,12362,SI,46.151241,14.995463
Slovenia,2003,161.53,15568,SI,46.151241,14.995463
Slovenia,2004,123.82,18067,SI,46.151241,14.995463
Slovenia,2005,152.32,19012,SI,46.151241,14.995463
Slovenia,2006,243.04,20634,SI,46.151241,14.995463
Slovenia,2007,63.36,24964,SI,46.151241,14.995463
Slovenia,2008,216.17,28599,SI,46.151241,14.995463
Slovenia,2009,177.8,25872,SI,46.151241,14.995463
Slovenia,2010,57.69,24689,SI,46.151241,14.995463
Slovenia,2011,197.28,26377,SI,46.151241,14.995463
Slovenia,2012,69.94,23820,SI,46.151241,14.995463
Slovenia,2013,235.63,24697,SI,46.151241,14.995463
Slovenia,2014,186.34,25569,SI,46.151241,14.995463
Slovenia,2015,130.91,22036,SI,46.151241,14.995463
Slovenia,2017,8.420490247,23455.94473,SI,46.151241,14.995463
Slovenia,2018,6.123745959,26104.10279,SI,46.151241,14.995463
Slovenia,2019,5.506647482,25942.95477,SI,46.151241,14.995463
Slovenia,2020,4.851554328,25517.33067,SI,46.151241,14.995463
South Africa,1996,3.5,3908,ZA,-30.559482,22.937506
South Africa,1997,2.45,3960,ZA,-30.559482,22.937506
South Africa,1998,3.93,3512,ZA,-30.559482,22.937506
South Africa,1999,3.38,3424,ZA,-30.559482,22.937506
South Africa,2000,7.79,3361,ZA,-30.559482,22.937506
South Africa,2001,4.78,2953,ZA,-30.559482,22.937506
South Africa,2002,4.3,2769,ZA,-30.559482,22.937506
South Africa,2003,2.58,4132,ZA,-30.559482,22.937506
South Africa,2004,5.52,5323,ZA,-30.559482,22.937506
South Africa,2005,3.63,5914,ZA,-30.559482,22.937506
South Africa,2006,13.35,6166,ZA,-30.559482,22.937506
South Africa,2007,3.74,6708,ZA,-30.559482,22.937506
South Africa,2008,10.49,6573,ZA,-30.559482,22.937506
South Africa,2009,8.11,6517,ZA,-30.559482,22.937506
South Africa,2010,4.06,8128,ZA,-30.559482,22.937506
South Africa,2011,7.07,8906,ZA,-30.559482,22.937506
South Africa,2012,8.73,8347,ZA,-30.559482,22.937506
South Africa,2013,11.78,7612,ZA,-30.559482,22.937506
South Africa,2014,9.8,7174,ZA,-30.559482,22.937506
South Africa,2015,10.61,6403,ZA,-30.559482,22.937506
South Africa,2017,0.331913819,6690.939847,ZA,-30.559482,22.937506
South Africa,2018,0.25985516,7005.095413,ZA,-30.559482,22.937506
Spain,1985,26.08,5009,ES,40.463667,-3.74922
Spain,1986,87.72,6919,ES,40.463667,-3.74922
Spain,1987,34.58,8727,ES,40.463667,-3.74922
Spain,1988,29.2,10250,ES,40.463667,-3.74922
Spain,1989,27.79,11258,ES,40.463667,-3.74922
Spain,1990,60.95,14517,ES,40.463667,-3.74922
Spain,1991,35.31,15574,ES,40.463667,-3.74922
Spain,1992,37.97,17005,ES,40.463667,-3.74922
Spain,1993,52.12,14106,ES,40.463667,-3.74922
Spain,1994,25.19,14223,ES,40.463667,-3.74922
Spain,1995,73.13,16444,ES,40.463667,-3.74922
Spain,1996,70.61,17166,ES,40.463667,-3.74922
Spain,1997,27.83,15738,ES,40.463667,-3.74922
Spain,1998,24.11,16473,ES,40.463667,-3.74922
Spain,1999,93.97,16756,ES,40.463667,-3.74922
Spain,2000,37.05,15538,ES,40.463667,-3.74922
Spain,2001,22.67,16169,ES,40.463667,-3.74922
Spain,2002,23.23,17924,ES,40.463667,-3.74922
Spain,2003,27.97,22701,ES,40.463667,-3.74922
Spain,2004,63,26372,ES,40.463667,-3.74922
Spain,2005,36.69,28092,ES,40.463667,-3.74922
Spain,2006,39.38,30246,ES,40.463667,-3.74922
Spain,2007,20.2,34769,ES,40.463667,-3.74922
Spain,2008,30.89,37848,ES,40.463667,-3.74922
Spain,2009,18.72,34470,ES,40.463667,-3.74922
Spain,2010,16.14,32839,ES,40.463667,-3.74922
Spain,2011,68.3,34097,ES,40.463667,-3.74922
Spain,2012,18.65,30146,ES,40.463667,-3.74922
Spain,2013,34.34,30792,ES,40.463667,-3.74922
Spain,2014,22.33,31171,ES,40.463667,-3.74922
Spain,2015,48.46,27108,ES,40.463667,-3.74922
Spain,2017,3.09916229,28100.58624,ES,40.463667,-3.74922
Spain,2018,5.256662533,30349.7521,ES,40.463667,-3.74922
Spain,2019,5.339999373,29555.3157,ES,40.463667,-3.74922
Spain,2020,3.168962828,27063.19392,ES,40.463667,-3.74922
Sri Lanka,1985,415.42,431,LK,7.873054,80.771797
Sri Lanka,1986,124.13,454,LK,7.873054,80.771797
Sri Lanka,1996,295.66,834,LK,7.873054,80.771797
Sri Lanka,1997,359.24,900,LK,7.873054,80.771797
Sri Lanka,1998,92.88,935,LK,7.873054,80.771797
Sri Lanka,1999,297.45,920,LK,7.873054,80.771797
Sri Lanka,2000,92.37,953,LK,7.873054,80.771797
Sri Lanka,2001,71.05,912,LK,7.873054,80.771797
Sri Lanka,2002,274.36,951,LK,7.873054,80.771797
Sri Lanka,2003,75.56,1077,LK,7.873054,80.771797
Sri Lanka,2006,261.98,1580,LK,7.873054,80.771797
Suriname,1985,195.77,2706,SR,3.919305,-56.027783
Suriname,1986,114.1,2731,SR,3.919305,-56.027783
Suriname,1987,85.38,2951,SR,3.919305,-56.027783
Suriname,1988,112.31,3418,SR,3.919305,-56.027783
Suriname,1989,50.86,1560,SR,3.919305,-56.027783
Suriname,1990,204.03,1114,SR,3.919305,-56.027783
Suriname,1991,64.12,1235,SR,3.919305,-56.027783
Suriname,1992,107.2,1093,SR,3.919305,-56.027783
Suriname,1995,75.3,1782,SR,3.919305,-56.027783
Suriname,1996,74.98,2174,SR,3.919305,-56.027783
Suriname,1997,56.95,2314,SR,3.919305,-56.027783
Suriname,1998,70.15,2318,SR,3.919305,-56.027783
Suriname,1999,187.15,2142,SR,3.919305,-56.027783
Suriname,2000,38.03,2129,SR,3.919305,-56.027783
Suriname,2001,75.67,1798,SR,3.919305,-56.027783
Suriname,2002,67.8,2507,SR,3.919305,-56.027783
Suriname,2003,185.24,2916,SR,3.919305,-56.027783
Suriname,2004,74.24,3360,SR,3.919305,-56.027783
Suriname,2005,45.69,4009,SR,3.919305,-56.027783
Suriname,2006,230.84,5794,SR,3.919305,-56.027783
Suriname,2007,102.24,6397,SR,3.919305,-56.027783
Suriname,2008,322.06,7601,SR,3.919305,-56.027783
Suriname,2009,140.68,8238,SR,3.919305,-56.027783
Suriname,2010,133.69,9176,SR,3.919305,-56.027783
Suriname,2011,164.71,9184,SR,3.919305,-56.027783
Suriname,2012,263.1,10227,SR,3.919305,-56.027783
Suriname,2013,209.44,10451,SR,3.919305,-56.027783
Suriname,2014,88.34,10530,SR,3.919305,-56.027783
Sweden,1987,116.94,22813,SE,60.128161,18.643501
Sweden,1988,83.15,25731,SE,60.128161,18.643501
Sweden,1989,63.26,26978,SE,60.128161,18.643501
Sweden,1990,70.14,32246,SE,60.128161,18.643501
Sweden,1991,87.18,33623,SE,60.128161,18.643501
Sweden,1992,56.35,34721,SE,60.128161,18.643501
Sweden,1993,107.84,25880,SE,60.128161,18.643501
Sweden,1994,70.07,27658,SE,60.128161,18.643501
Sweden,1995,95.11,32072,SE,60.128161,18.643501
Sweden,1996,72.26,34819,SE,60.128161,18.643501
Sweden,1997,44.26,31821,SE,60.128161,18.643501
Sweden,1998,46.05,31966,SE,60.128161,18.643501
Sweden,1999,109.16,32328,SE,60.128161,18.643501
Sweden,2000,41.81,30896,SE,60.128161,18.643501
Sweden,2001,45.6,28429,SE,60.128161,18.643501
Sweden,2002,58.04,31175,SE,60.128161,18.643501
Sweden,2003,83.72,38997,SE,60.128161,18.643501
Sweden,2004,66.95,44831,SE,60.128161,18.643501
Sweden,2005,47.76,45563,SE,60.128161,18.643501
Sweden,2006,48.09,48977,SE,60.128161,18.643501
Sweden,2007,64.8,56531,SE,60.128161,18.643501
Sweden,2008,116.07,59155,SE,60.128161,18.643501
Sweden,2009,111.09,49070,SE,60.128161,18.643501
Sweden,2010,35.83,55352,SE,60.128161,18.643501
Sweden,2011,94.52,63380,SE,60.128161,18.643501
Sweden,2012,38.46,60776,SE,60.128161,18.643501
Sweden,2013,45.17,64133,SE,60.128161,18.643501
Sweden,2014,42.53,62956,SE,60.128161,18.643501
Sweden,2015,104.38,54629,SE,60.128161,18.643501
Sweden,2016,41.02,55594,SE,60.128161,18.643501
Sweden,2017,6.273801422,53791.50873,SE,60.128161,18.643501
Sweden,2018,5.837715059,54589.06039,SE,60.128161,18.643501
Switzerland,1995,216.86,51774,CH,46.818188,8.227512
Switzerland,1996,184.93,49621,CH,46.818188,8.227512
Switzerland,1997,68.83,42923,CH,46.818188,8.227512
Switzerland,1998,212.06,43872,CH,46.818188,8.227512
Switzerland,1999,189.96,42859,CH,46.818188,8.227512
Switzerland,2000,199.22,39952,CH,46.818188,8.227512
Switzerland,2001,136.12,40582,CH,46.818188,8.227512
Switzerland,2002,125.7,43419,CH,46.818188,8.227512
Switzerland,2003,170.43,50639,CH,46.818188,8.227512
Switzerland,2004,144.77,56123,CH,46.818188,8.227512
Switzerland,2005,85.83,57790,CH,46.818188,8.227512
Switzerland,2006,160.43,60536,CH,46.818188,8.227512
Switzerland,2007,74.72,66807,CH,46.818188,8.227512
Switzerland,2008,140.41,76202,CH,46.818188,8.227512
Switzerland,2009,39.89,73529,CH,46.818188,8.227512
Switzerland,2010,67.31,78474,CH,46.818188,8.227512
Switzerland,2011,54.93,93053,CH,46.818188,8.227512
Switzerland,2012,127.12,87951,CH,46.818188,8.227512
Switzerland,2013,37.56,89634,CH,46.818188,8.227512
Switzerland,2014,44.4,90809,CH,46.818188,8.227512
Switzerland,2015,75.52,86068,CH,46.818188,8.227512
Switzerland,2017,9.193264425,83352.08865,CH,46.818188,8.227512
Switzerland,2018,8.385863407,86388.40495,CH,46.818188,8.227512
Tajikistan,2017,0.739452302,848.6723799,TJ,38.861034,71.276093
Thailand,1985,46.7,840,TH,15.870032,100.992541
Thailand,1986,48.68,911,TH,15.870032,100.992541
Thailand,1987,28.51,1045,TH,15.870032,100.992541
Thailand,1990,30.45,1666,TH,15.870032,100.992541
Thailand,1991,33.5,1891,TH,15.870032,100.992541
Thailand,1992,58.13,2120,TH,15.870032,100.992541
Thailand,1994,22.57,2784,TH,15.870032,100.992541
Thailand,1995,53.87,3114,TH,15.870032,100.992541
Thailand,1996,29.74,3324,TH,15.870032,100.992541
Thailand,1997,33.12,2689,TH,15.870032,100.992541
Thailand,1998,22.23,2005,TH,15.870032,100.992541
Thailand,1999,24.38,2203,TH,15.870032,100.992541
Thailand,2000,82.12,2169,TH,15.870032,100.992541
Thailand,2002,37.47,2305,TH,15.870032,100.992541
Thailand,2003,21.12,2531,TH,15.870032,100.992541
Thailand,2004,20.69,2849,TH,15.870032,100.992541
Thailand,2005,60.87,3094,TH,15.870032,100.992541
Thailand,2006,13.55,3598,TH,15.870032,100.992541
Thailand,2007,16.42,4461,TH,15.870032,100.992541
Thailand,2008,17.6,4921,TH,15.870032,100.992541
Thailand,2009,25.88,4736,TH,15.870032,100.992541
Thailand,2010,21.76,5707,TH,15.870032,100.992541
Thailand,2011,29.71,6153,TH,15.870032,100.992541
Thailand,2012,42.88,6584,TH,15.870032,100.992541
Thailand,2013,27.89,6917,TH,15.870032,100.992541
Thailand,2014,16.56,6662,TH,15.870032,100.992541
Thailand,2015,15.3,6552,TH,15.870032,100.992541
Thailand,2016,61.98,6713,TH,15.870032,100.992541
Thailand,2017,4.019848063,6593.818352,TH,15.870032,100.992541
Thailand,2018,4.480667068,7296.879608,TH,15.870032,100.992541
Thailand,2019,4.682519631,7817.009671,TH,15.870032,100.992541
Trinidad and Tobago,1985,18.32,7317,TT,10.691803,-61.222503
Trinidad and Tobago,1986,64.86,4516,TT,10.691803,-61.222503
Trinidad and Tobago,1987,68.16,4449,TT,10.691803,-61.222503
Trinidad and Tobago,1988,72.78,4104,TT,10.691803,-61.222503
Trinidad and Tobago,1989,43.24,4040,TT,10.691803,-61.222503
Trinidad and Tobago,1990,133.91,4656,TT,10.691803,-61.222503
Trinidad and Tobago,1991,83.69,4817,TT,10.691803,-61.222503
Trinidad and Tobago,1992,142.33,4803,TT,10.691803,-61.222503
Trinidad and Tobago,1993,136.92,4066,TT,10.691803,-61.222503
Trinidad and Tobago,1994,108.46,4254,TT,10.691803,-61.222503
Trinidad and Tobago,1995,106.28,4637,TT,10.691803,-61.222503
Trinidad and Tobago,1996,154.52,4982,TT,10.691803,-61.222503
Trinidad and Tobago,1997,73.58,4937,TT,10.691803,-61.222503
Trinidad and Tobago,1998,32.98,5175,TT,10.691803,-61.222503
Trinidad and Tobago,1999,31.34,5803,TT,10.691803,-61.222503
Trinidad and Tobago,2000,148.72,6920,TT,10.691803,-61.222503
Trinidad and Tobago,2001,36.06,7458,TT,10.691803,-61.222503
Trinidad and Tobago,2002,83.39,7578,TT,10.691803,-61.222503
Trinidad and Tobago,2003,116.33,9465,TT,10.691803,-61.222503
Trinidad and Tobago,2004,158.75,11066,TT,10.691803,-61.222503
Trinidad and Tobago,2005,28.57,13258,TT,10.691803,-61.222503
Trinidad and Tobago,2006,112.3,15190,TT,10.691803,-61.222503
Trinidad and Tobago,2007,50.15,17827,TT,10.691803,-61.222503
Trinidad and Tobago,2008,31.69,22857,TT,10.691803,-61.222503
Trinidad and Tobago,2009,39.55,15652,TT,10.691803,-61.222503
Trinidad and Tobago,2010,125.07,18000,TT,10.691803,-61.222503
Trinidad and Tobago,2011,54.83,20557,TT,10.691803,-61.222503
Turkey,2009,7.68,9773,TR,38.963745,35.243322
Turkey,2010,24,11525,TR,38.963745,35.243322
Turkey,2011,5.47,12237,TR,38.963745,35.243322
Turkey,2012,7.05,12671,TR,38.963745,35.243322
Turkey,2013,15.34,13603,TR,38.963745,35.243322
Turkey,2014,20.73,13170,TR,38.963745,35.243322
Turkey,2015,11.52,11961,TR,38.963745,35.243322
Turkey,2019,2.18730614,9121.515167,TR,38.963745,35.243322
Turkmenistan,1987,65.25,815,TM,38.969719,59.556278
Turkmenistan,1988,110.85,1029,TM,38.969719,59.556278
Turkmenistan,1989,42.86,1003,TM,38.969719,59.556278
Turkmenistan,1990,61.79,1036,TM,38.969719,59.556278
Turkmenistan,1991,77.45,1014,TM,38.969719,59.556278
Turkmenistan,1992,47.91,984,TM,38.969719,59.556278
Turkmenistan,1993,41.19,954,TM,38.969719,59.556278
Turkmenistan,1994,41.72,748,TM,38.969719,59.556278
Turkmenistan,1995,72.64,650,TM,38.969719,59.556278
Turkmenistan,1996,82.42,608,TM,38.969719,59.556278
Turkmenistan,1997,58.21,612,TM,38.969719,59.556278
Turkmenistan,1998,102.91,636,TM,38.969719,59.556278
Turkmenistan,1999,35.93,619,TM,38.969719,59.556278
Turkmenistan,2000,73.34,721,TM,38.969719,59.556278
Turkmenistan,2001,113.23,863,TM,38.969719,59.556278
Turkmenistan,2002,68.58,1077,TM,38.969719,59.556278
Turkmenistan,2003,81.89,1431,TM,38.969719,59.556278
Turkmenistan,2004,34.15,1624,TM,38.969719,59.556278
Turkmenistan,2005,109.64,1906,TM,38.969719,59.556278
Turkmenistan,2006,100.31,2397,TM,38.969719,59.556278
Turkmenistan,2007,38.15,2916,TM,38.969719,59.556278
Turkmenistan,2008,89.32,4368,TM,38.969719,59.556278
Turkmenistan,2009,32.86,4508,TM,38.969719,59.556278
Turkmenistan,2010,16.39,4962,TM,38.969719,59.556278
Turkmenistan,2011,12.89,6319,TM,38.969719,59.556278
Turkmenistan,2012,18.17,7498,TM,38.969719,59.556278
Turkmenistan,2013,11.87,8255,TM,38.969719,59.556278
Turkmenistan,2014,11.89,9046,TM,38.969719,59.556278
Turkmenistan,2015,20.23,7326,TM,38.969719,59.556278
Ukraine,1987,73.29,1353,UA,48.379433,31.16558
Ukraine,1988,61.66,1571,UA,48.379433,31.16558
Ukraine,1989,98.56,1732,UA,48.379433,31.16558
Ukraine,1990,59.62,1698,UA,48.379433,31.16558
Ukraine,1991,192.97,1607,UA,48.379433,31.16558
Ukraine,1992,71.35,1525,UA,48.379433,31.16558
Ukraine,1993,128.71,1349,UA,48.379433,31.16558
Ukraine,1994,235.94,1081,UA,48.379433,31.16558
Ukraine,1995,62.61,996,UA,48.379433,31.16558
Ukraine,1996,133.4,925,UA,48.379433,31.16558
Ukraine,1997,125.1,1046,UA,48.379433,31.16558
Ukraine,1998,67.18,879,UA,48.379433,31.16558
Ukraine,1999,64.18,666,UA,48.379433,31.16558
Ukraine,2000,240.73,663,UA,48.379433,31.16558
Ukraine,2001,53.36,812,UA,48.379433,31.16558
Ukraine,2002,51.92,920,UA,48.379433,31.16558
Ukraine,2003,116.93,1097,UA,48.379433,31.16558
Ukraine,2004,45.77,1432,UA,48.379433,31.16558
Ukraine,2005,254.06,1917,UA,48.379433,31.16558
Ukraine,2006,240.46,2418,UA,48.379433,31.16558
Ukraine,2007,150.36,3229,UA,48.379433,31.16558
Ukraine,2008,42.16,4104,UA,48.379433,31.16558
Ukraine,2009,235.67,2691,UA,48.379433,31.16558
Ukraine,2010,40.29,3141,UA,48.379433,31.16558
Ukraine,2011,42.09,3788,UA,48.379433,31.16558
Ukraine,2012,43.09,4096,UA,48.379433,31.16558
Ukraine,2014,177.34,3299,UA,48.379433,31.16558
Ukraine,2015,38.08,2256,UA,48.379433,31.16558
Ukraine,2017,2.587487467,2638.326055,UA,48.379433,31.16558
Ukraine,2018,2.480810249,3096.561697,UA,48.379433,31.16558
Ukraine,2019,2.428682625,3661.456204,UA,48.379433,31.16558
United Arab Emirates,2005,11.72,42196,AE,23.424076,53.847818
United Arab Emirates,2006,5.23,45110,AE,23.424076,53.847818
United Arab Emirates,2007,7.46,45285,AE,23.424076,53.847818
United Arab Emirates,2008,8.48,48457,AE,23.424076,53.847818
United Arab Emirates,2009,7.21,34960,AE,23.424076,53.847818
United Arab Emirates,2010,14.54,36964,AE,23.424076,53.847818
United Kingdom,1985,74.73,9231,GB,55.378051,-3.435973
United Kingdom,1986,30.51,11323,GB,55.378051,-3.435973
United Kingdom,1987,27.3,13996,GB,55.378051,-3.435973
United Kingdom,1988,28.43,17072,GB,55.378051,-3.435973
United Kingdom,1989,75.63,17349,GB,55.378051,-3.435973
United Kingdom,1990,33.17,20411,GB,55.378051,-3.435973
United Kingdom,1991,77.1,21201,GB,55.378051,-3.435973
United Kingdom,1992,21.87,21815,GB,55.378051,-3.435973
United Kingdom,1993,75.34,19553,GB,55.378051,-3.435973
United Kingdom,1994,20.5,20927,GB,55.378051,-3.435973
United Kingdom,1995,28.45,24389,GB,55.378051,-3.435973
United Kingdom,1996,58.49,25609,GB,55.378051,-3.435973
United Kingdom,1997,18.47,28091,GB,55.378051,-3.435973
